"Subject" "Activity" "Variable" "Value"
21 "WALKING" "fBodyBodyAccJerkMagMEAN" -0.144009889665385
21 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagMEAN" 0.112442619741778
21 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagMEAN" -0.355443706553191
22 "LAYING" "fBodyBodyAccJerkMagMEAN" -0.962654791527778
22 "SITTING" "fBodyBodyAccJerkMagMEAN" -0.968908297096774
22 "STANDING" "fBodyBodyAccJerkMagMEAN" -0.959743877936508
22 "WALKING" "fBodyBodyAccJerkMagMEAN" 0.0659727285
22 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagMEAN" 0.0224783539805556
22 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagMEAN" -0.0458020362119048
23 "LAYING" "fBodyBodyAccJerkMagMEAN" -0.985905703888889
23 "SITTING" "fBodyBodyAccJerkMagMEAN" -0.974121466764706
23 "STANDING" "fBodyBodyAccJerkMagMEAN" -0.973798155735294
23 "WALKING" "fBodyBodyAccJerkMagMEAN" -0.0180705701559322
23 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagMEAN" 0.335009724333333
23 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagMEAN" -0.302968064764706
24 "LAYING" "fBodyBodyAccJerkMagMEAN" -0.983108084305556
24 "SITTING" "fBodyBodyAccJerkMagMEAN" -0.984469962941177
24 "STANDING" "fBodyBodyAccJerkMagMEAN" -0.972251355217391
24 "WALKING" "fBodyBodyAccJerkMagMEAN" -0.418641046896552
24 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagMEAN" -0.200830137109091
24 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagMEAN" -0.429800778813559
25 "LAYING" "fBodyBodyAccJerkMagMEAN" -0.96008314739726
25 "SITTING" "fBodyBodyAccJerkMagMEAN" -0.987941825538462
25 "STANDING" "fBodyBodyAccJerkMagMEAN" -0.982294170810811
25 "WALKING" "fBodyBodyAccJerkMagMEAN" -0.564591342162162
25 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagMEAN" -0.471642111551724
25 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagMEAN" -0.654795110615385
26 "LAYING" "fBodyBodyAccJerkMagMEAN" -0.989138184473684
26 "SITTING" "fBodyBodyAccJerkMagMEAN" -0.989481942820513
26 "STANDING" "fBodyBodyAccJerkMagMEAN" -0.98287688945946
26 "WALKING" "fBodyBodyAccJerkMagMEAN" -0.293358341186441
26 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagMEAN" -0.15317202912
26 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagMEAN" -0.294970470909091
27 "LAYING" "fBodyBodyAccJerkMagMEAN" -0.988098902567568
27 "SITTING" "fBodyBodyAccJerkMagMEAN" -0.988773269428571
27 "STANDING" "fBodyBodyAccJerkMagMEAN" -0.984151646
27 "WALKING" "fBodyBodyAccJerkMagMEAN" -0.259934013157895
27 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagMEAN" 0.010857564025
27 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagMEAN" -0.460770277843137
28 "LAYING" "fBodyBodyAccJerkMagMEAN" -0.9734362485
28 "SITTING" "fBodyBodyAccJerkMagMEAN" -0.969178686666667
28 "STANDING" "fBodyBodyAccJerkMagMEAN" -0.952727765189873
28 "WALKING" "fBodyBodyAccJerkMagMEAN" -0.360811456296296
28 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagMEAN" -0.0128823827326087
28 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagMEAN" -0.294433415745098
29 "LAYING" "fBodyBodyAccJerkMagMEAN" -0.993998275797101
29 "SITTING" "fBodyBodyAccJerkMagMEAN" -0.990093703833333
29 "STANDING" "fBodyBodyAccJerkMagMEAN" -0.989793892615385
29 "WALKING" "fBodyBodyAccJerkMagMEAN" -0.108978206490566
29 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagMEAN" 0.000448896304791667
29 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagMEAN" -0.239108046693878
30 "LAYING" "fBodyBodyAccJerkMagMEAN" -0.969949269571429
30 "SITTING" "fBodyBodyAccJerkMagMEAN" -0.985826330967742
30 "STANDING" "fBodyBodyAccJerkMagMEAN" -0.953357615932203
30 "WALKING" "fBodyBodyAccJerkMagMEAN" -0.347180134692308
30 "WALKING_DOWNSTAIRS" "fBodyBodyAccJerkMagMEAN" -0.125961400367742
30 "WALKING_UPSTAIRS" "fBodyBodyAccJerkMagMEAN" -0.549784890615385
1 "LAYING" "fBodyBodyGyroMagMEAN" -0.8621901854
1 "SITTING" "fBodyBodyGyroMagMEAN" -0.958435589361702
1 "STANDING" "fBodyBodyGyroMagMEAN" -0.984617623396226
1 "WALKING" "fBodyBodyGyroMagMEAN" -0.199252568986316
1 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.185720285744898
1 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.325961457396226
2 "LAYING" "fBodyBodyGyroMagMEAN" -0.972112972708333
2 "SITTING" "fBodyBodyGyroMagMEAN" -0.971840596086956
2 "STANDING" "fBodyBodyGyroMagMEAN" -0.961775904814815
2 "WALKING" "fBodyBodyGyroMagMEAN" -0.530704814745763
2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.320838543553191
2 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.450612184791667
3 "LAYING" "fBodyBodyGyroMagMEAN" -0.96458672483871
3 "SITTING" "fBodyBodyGyroMagMEAN" -0.946664943653846
3 "STANDING" "fBodyBodyGyroMagMEAN" -0.913682362622951
3 "WALKING" "fBodyBodyGyroMagMEAN" -0.569755772241379
3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.332376629371429
3 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.514211583728814
4 "LAYING" "fBodyBodyGyroMagMEAN" -0.961556660185185
4 "SITTING" "fBodyBodyGyroMagMEAN" -0.9487697524
4 "STANDING" "fBodyBodyGyroMagMEAN" -0.914209165714286
4 "WALKING" "fBodyBodyGyroMagMEAN" -0.609285588016667
4 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.429213369555556
4 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.575794072115385
5 "LAYING" "fBodyBodyGyroMagMEAN" -0.968257068846154
5 "SITTING" "fBodyBodyGyroMagMEAN" -0.944760322045455
5 "STANDING" "fBodyBodyGyroMagMEAN" -0.904543921607143
5 "WALKING" "fBodyBodyGyroMagMEAN" -0.484262828928571
5 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.349338414731915
5 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.392564530851064
6 "LAYING" "fBodyBodyGyroMagMEAN" -0.930153639473684
6 "SITTING" "fBodyBodyGyroMagMEAN" -0.929725679272727
6 "STANDING" "fBodyBodyGyroMagMEAN" -0.926664297017544
6 "WALKING" "fBodyBodyGyroMagMEAN" -0.329681123368421
6 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.0143735434
6 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.230627015078431
7 "LAYING" "fBodyBodyGyroMagMEAN" -0.941130719230769
7 "SITTING" "fBodyBodyGyroMagMEAN" -0.933081955208333
7 "STANDING" "fBodyBodyGyroMagMEAN" -0.93870498490566
7 "WALKING" "fBodyBodyGyroMagMEAN" -0.192909765467895
7 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.255045057404255
7 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.533982945882353
8 "LAYING" "fBodyBodyGyroMagMEAN" -0.944528950555556
8 "SITTING" "fBodyBodyGyroMagMEAN" -0.965806789347826
8 "STANDING" "fBodyBodyGyroMagMEAN" -0.964564224074074
8 "WALKING" "fBodyBodyGyroMagMEAN" -0.301241848645833
8 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.00036272967368421
8 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.229610952609756
9 "LAYING" "fBodyBodyGyroMagMEAN" -0.9186053356
9 "SITTING" "fBodyBodyGyroMagMEAN" -0.9344377378
9 "STANDING" "fBodyBodyGyroMagMEAN" -0.929769067777778
9 "WALKING" "fBodyBodyGyroMagMEAN" -0.513797480384615
9 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.347540226666667
9 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.531482693877551
10 "LAYING" "fBodyBodyGyroMagMEAN" -0.937692642586207
10 "SITTING" "fBodyBodyGyroMagMEAN" -0.974459732592593
10 "STANDING" "fBodyBodyGyroMagMEAN" -0.937786743409091
10 "WALKING" "fBodyBodyGyroMagMEAN" -0.412616909622642
10 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.312347510289474
10 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.265371689148936
11 "LAYING" "fBodyBodyGyroMagMEAN" -0.967093356491228
11 "SITTING" "fBodyBodyGyroMagMEAN" -0.969799951132076
11 "STANDING" "fBodyBodyGyroMagMEAN" -0.982576519787234
11 "WALKING" "fBodyBodyGyroMagMEAN" -0.610222628813559
11 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.456170108913043
11 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.55009966
12 "LAYING" "fBodyBodyGyroMagMEAN" -0.9454970225
12 "SITTING" "fBodyBodyGyroMagMEAN" -0.958511866666667
12 "STANDING" "fBodyBodyGyroMagMEAN" -0.902356765573771
12 "WALKING" "fBodyBodyGyroMagMEAN" -0.442503784
12 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.344938419969565
12 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.594032515192308
13 "LAYING" "fBodyBodyGyroMagMEAN" -0.957681621290323
13 "SITTING" "fBodyBodyGyroMagMEAN" -0.973258277755102
13 "STANDING" "fBodyBodyGyroMagMEAN" -0.957488799473684
13 "WALKING" "fBodyBodyGyroMagMEAN" -0.267472373877193
13 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.206121707212766
13 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.485477308909091
14 "LAYING" "fBodyBodyGyroMagMEAN" -0.930151731176471
14 "SITTING" "fBodyBodyGyroMagMEAN" -0.963320540555556
14 "STANDING" "fBodyBodyGyroMagMEAN" -0.944405563833333
14 "WALKING" "fBodyBodyGyroMagMEAN" -0.311386449661017
14 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.0787568406777778
14 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" 0.0488588668185185
15 "LAYING" "fBodyBodyGyroMagMEAN" -0.946812642361111
15 "SITTING" "fBodyBodyGyroMagMEAN" -0.973762179830509
15 "STANDING" "fBodyBodyGyroMagMEAN" -0.956733900188679
15 "WALKING" "fBodyBodyGyroMagMEAN" -0.489166383703704
15 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.373898631190476
15 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.45369356625
16 "LAYING" "fBodyBodyGyroMagMEAN" -0.970249638857143
16 "SITTING" "fBodyBodyGyroMagMEAN" -0.954060994347826
16 "STANDING" "fBodyBodyGyroMagMEAN" -0.975448632179487
16 "WALKING" "fBodyBodyGyroMagMEAN" -0.669228540784314
16 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.488253939574468
16 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.630546675490196
17 "LAYING" "fBodyBodyGyroMagMEAN" -0.969014444788732
17 "SITTING" "fBodyBodyGyroMagMEAN" -0.98336929234375
17 "STANDING" "fBodyBodyGyroMagMEAN" -0.984291131538461
17 "WALKING" "fBodyBodyGyroMagMEAN" -0.518618058688525
17 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.40943875826087
17 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.504066956875
18 "LAYING" "fBodyBodyGyroMagMEAN" -0.984329092153846
18 "SITTING" "fBodyBodyGyroMagMEAN" -0.986535242105263
18 "STANDING" "fBodyBodyGyroMagMEAN" -0.972352593013699
18 "WALKING" "fBodyBodyGyroMagMEAN" -0.620331394285714
18 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.604735414363636
18 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.654029089310345
19 "LAYING" "fBodyBodyGyroMagMEAN" -0.965624724457831
19 "SITTING" "fBodyBodyGyroMagMEAN" -0.964238768493151
19 "STANDING" "fBodyBodyGyroMagMEAN" -0.958578129589041
19 "WALKING" "fBodyBodyGyroMagMEAN" -0.0952460452365385
19 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" 0.203979764835897
19 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.28884026785
20 "LAYING" "fBodyBodyGyroMagMEAN" -0.969832241176471
20 "SITTING" "fBodyBodyGyroMagMEAN" -0.953399068181818
20 "STANDING" "fBodyBodyGyroMagMEAN" -0.879437674794521
20 "WALKING" "fBodyBodyGyroMagMEAN" -0.0520065599062745
20 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.100566103524444
20 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.286627716823529
21 "LAYING" "fBodyBodyGyroMagMEAN" -0.962349012888889
21 "SITTING" "fBodyBodyGyroMagMEAN" -0.977839702352941
21 "STANDING" "fBodyBodyGyroMagMEAN" -0.956723022359551
21 "WALKING" "fBodyBodyGyroMagMEAN" -0.409516081153846
21 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.406392284444444
21 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.475369886808511
22 "LAYING" "fBodyBodyGyroMagMEAN" -0.946055840972222
22 "SITTING" "fBodyBodyGyroMagMEAN" -0.951952767258065
22 "STANDING" "fBodyBodyGyroMagMEAN" -0.932065270793651
22 "WALKING" "fBodyBodyGyroMagMEAN" -0.438378722826087
22 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.338417326388889
22 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.369902
23 "LAYING" "fBodyBodyGyroMagMEAN" -0.966239347916667
23 "SITTING" "fBodyBodyGyroMagMEAN" -0.952293277205882
23 "STANDING" "fBodyBodyGyroMagMEAN" -0.944583829705882
23 "WALKING" "fBodyBodyGyroMagMEAN" 0.185078207383051
23 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" 0.150825734842593
23 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.380388292223529
24 "LAYING" "fBodyBodyGyroMagMEAN" -0.964001383472222
24 "SITTING" "fBodyBodyGyroMagMEAN" -0.977973720735294
24 "STANDING" "fBodyBodyGyroMagMEAN" -0.963922314202899
24 "WALKING" "fBodyBodyGyroMagMEAN" -0.534509163793103
24 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.374298686727273
24 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.564664994745763
25 "LAYING" "fBodyBodyGyroMagMEAN" -0.910126993561644
25 "SITTING" "fBodyBodyGyroMagMEAN" -0.979350913692308
25 "STANDING" "fBodyBodyGyroMagMEAN" -0.968972499594595
25 "WALKING" "fBodyBodyGyroMagMEAN" -0.562733252702703
25 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.485763582068966
25 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.567153469846154
26 "LAYING" "fBodyBodyGyroMagMEAN" -0.974305179605263
26 "SITTING" "fBodyBodyGyroMagMEAN" -0.97646387
26 "STANDING" "fBodyBodyGyroMagMEAN" -0.972333108648649
26 "WALKING" "fBodyBodyGyroMagMEAN" -0.551927613050847
26 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.3345099466
26 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.556084778181818
27 "LAYING" "fBodyBodyGyroMagMEAN" -0.979890667972973
27 "SITTING" "fBodyBodyGyroMagMEAN" -0.979482820857143
27 "STANDING" "fBodyBodyGyroMagMEAN" -0.975525565625
27 "WALKING" "fBodyBodyGyroMagMEAN" -0.519451704035088
27 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.359113724772727
27 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.607667730196078
28 "LAYING" "fBodyBodyGyroMagMEAN" -0.944218369375
28 "SITTING" "fBodyBodyGyroMagMEAN" -0.960297525
28 "STANDING" "fBodyBodyGyroMagMEAN" -0.909652436329114
28 "WALKING" "fBodyBodyGyroMagMEAN" -0.514602424814815
28 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.223354793921739
28 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.534835409607843
29 "LAYING" "fBodyBodyGyroMagMEAN" -0.98400134173913
29 "SITTING" "fBodyBodyGyroMagMEAN" -0.980269425833333
29 "STANDING" "fBodyBodyGyroMagMEAN" -0.980879722923077
29 "WALKING" "fBodyBodyGyroMagMEAN" -0.416817853396226
29 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.381459881875
29 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.357213897032653
30 "LAYING" "fBodyBodyGyroMagMEAN" -0.962001199
30 "SITTING" "fBodyBodyGyroMagMEAN" -0.973876282903226
30 "STANDING" "fBodyBodyGyroMagMEAN" -0.917449417288136
30 "WALKING" "fBodyBodyGyroMagMEAN" -0.358344356
30 "WALKING_DOWNSTAIRS" "fBodyBodyGyroMagMEAN" -0.356772347348871
30 "WALKING_UPSTAIRS" "fBodyBodyGyroMagMEAN" -0.449150735076923
1 "LAYING" "fBodyBodyGyroJerkMagMEAN" -0.9423669466
1 "SITTING" "fBodyBodyGyroJerkMagMEAN" -0.989797547234043
1 "STANDING" "fBodyBodyGyroJerkMagMEAN" -0.994815376981132
1 "WALKING" "fBodyBodyGyroJerkMagMEAN" -0.319308593778947
1 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.281963359177551
1 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.634665082075472
2 "LAYING" "fBodyBodyGyroJerkMagMEAN" -0.990248702291667
2 "SITTING" "fBodyBodyGyroJerkMagMEAN" -0.989861950869565
2 "STANDING" "fBodyBodyGyroJerkMagMEAN" -0.977849827407407
2 "WALKING" "fBodyBodyGyroJerkMagMEAN" -0.583249293389831
2 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.380175306489362
2 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.60079849625
3 "LAYING" "fBodyBodyGyroJerkMagMEAN" -0.984278251290323
3 "SITTING" "fBodyBodyGyroJerkMagMEAN" -0.977898105576923
3 "STANDING" "fBodyBodyGyroJerkMagMEAN" -0.960331717868852
3 "WALKING" "fBodyBodyGyroJerkMagMEAN" -0.607751646034483
3 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.576277199387755
3 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.716877778644068
4 "LAYING" "fBodyBodyGyroJerkMagMEAN" -0.983609073333333
4 "SITTING" "fBodyBodyGyroJerkMagMEAN" -0.9765477634
4 "STANDING" "fBodyBodyGyroJerkMagMEAN" -0.964471139464286
4 "WALKING" "fBodyBodyGyroJerkMagMEAN" -0.724327420666667
4 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.621752455777778
4 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.740749226346154
5 "LAYING" "fBodyBodyGyroJerkMagMEAN" -0.984618025769231
5 "SITTING" "fBodyBodyGyroJerkMagMEAN" -0.971598370227273
5 "STANDING" "fBodyBodyGyroJerkMagMEAN" -0.952286438035714
5 "WALKING" "fBodyBodyGyroJerkMagMEAN" -0.548053574821429
5 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.453697247021277
5 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.571344138723404
6 "LAYING" "fBodyBodyGyroJerkMagMEAN" -0.953695957368421
6 "SITTING" "fBodyBodyGyroJerkMagMEAN" -0.952034566
6 "STANDING" "fBodyBodyGyroJerkMagMEAN" -0.955425138245614
6 "WALKING" "fBodyBodyGyroJerkMagMEAN" -0.366500534122807
6 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.132705384364583
6 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.45923633377451
7 "LAYING" "fBodyBodyGyroJerkMagMEAN" -0.974117912115385
7 "SITTING" "fBodyBodyGyroJerkMagMEAN" -0.978634991458333
7 "STANDING" "fBodyBodyGyroJerkMagMEAN" -0.973671168679245
7 "WALKING" "fBodyBodyGyroJerkMagMEAN" -0.155339855862632
7 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.289096677191489
7 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.673327281960784
8 "LAYING" "fBodyBodyGyroJerkMagMEAN" -0.968403945925926
8 "SITTING" "fBodyBodyGyroJerkMagMEAN" -0.987730604130435
8 "STANDING" "fBodyBodyGyroJerkMagMEAN" -0.983709233333333
8 "WALKING" "fBodyBodyGyroJerkMagMEAN" -0.473026230833333
8 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.125179586744737
8 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.46327057804878
9 "LAYING" "fBodyBodyGyroJerkMagMEAN" -0.9558062546
9 "SITTING" "fBodyBodyGyroJerkMagMEAN" -0.9683155878
9 "STANDING" "fBodyBodyGyroJerkMagMEAN" -0.967491628
9 "WALKING" "fBodyBodyGyroJerkMagMEAN" -0.602581618269231
9 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.463172053809524
9 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.734159449387755
10 "LAYING" "fBodyBodyGyroJerkMagMEAN" -0.960976821551724
10 "SITTING" "fBodyBodyGyroJerkMagMEAN" -0.992191529259259
10 "STANDING" "fBodyBodyGyroJerkMagMEAN" -0.965614081363636
10 "WALKING" "fBodyBodyGyroJerkMagMEAN" -0.515065335849057
10 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.484196484736842
10 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.600582998297872
11 "LAYING" "fBodyBodyGyroJerkMagMEAN" -0.985978837192982
11 "SITTING" "fBodyBodyGyroJerkMagMEAN" -0.987255972641509
11 "STANDING" "fBodyBodyGyroJerkMagMEAN" -0.992981019787234
11 "WALKING" "fBodyBodyGyroJerkMagMEAN" -0.751914457457627
11 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.668340527608696
11 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.795986113703704
12 "LAYING" "fBodyBodyGyroJerkMagMEAN" -0.963949607166667
12 "SITTING" "fBodyBodyGyroJerkMagMEAN" -0.97848445372549
12 "STANDING" "fBodyBodyGyroJerkMagMEAN" -0.963059791967213
12 "WALKING" "fBodyBodyGyroJerkMagMEAN" -0.5611764414
12 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.458227490826087
12 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.714332592115385
13 "LAYING" "fBodyBodyGyroJerkMagMEAN" -0.978150814032258
13 "SITTING" "fBodyBodyGyroJerkMagMEAN" -0.991723741632653
13 "STANDING" "fBodyBodyGyroJerkMagMEAN" -0.977197403859649
13 "WALKING" "fBodyBodyGyroJerkMagMEAN" -0.338527133789474
13 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.266399903210638
13 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.656088544363636
14 "LAYING" "fBodyBodyGyroJerkMagMEAN" -0.966455343137255
14 "SITTING" "fBodyBodyGyroJerkMagMEAN" -0.987324239259259
14 "STANDING" "fBodyBodyGyroJerkMagMEAN" -0.969175636833333
14 "WALKING" "fBodyBodyGyroJerkMagMEAN" -0.591036936101695
14 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.254747132274667
14 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.457250612407407
15 "LAYING" "fBodyBodyGyroJerkMagMEAN" -0.975727853888889
15 "SITTING" "fBodyBodyGyroJerkMagMEAN" -0.990180959322034
15 "STANDING" "fBodyBodyGyroJerkMagMEAN" -0.983188091886792
15 "WALKING" "fBodyBodyGyroJerkMagMEAN" -0.645075178148148
15 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.565396130714286
15 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.731422357916667
16 "LAYING" "fBodyBodyGyroJerkMagMEAN" -0.988695277714286
16 "SITTING" "fBodyBodyGyroJerkMagMEAN" -0.989363136376812
16 "STANDING" "fBodyBodyGyroJerkMagMEAN" -0.99117243
16 "WALKING" "fBodyBodyGyroJerkMagMEAN" -0.72068229
16 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.58966315
16 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.787833632352941
17 "LAYING" "fBodyBodyGyroJerkMagMEAN" -0.982765526478873
17 "SITTING" "fBodyBodyGyroJerkMagMEAN" -0.995204564375
17 "STANDING" "fBodyBodyGyroJerkMagMEAN" -0.992723939358974
17 "WALKING" "fBodyBodyGyroJerkMagMEAN" -0.582711859672131
17 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.57734888
17 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.669008763541667
18 "LAYING" "fBodyBodyGyroJerkMagMEAN" -0.991901007538462
18 "SITTING" "fBodyBodyGyroJerkMagMEAN" -0.99480818754386
18 "STANDING" "fBodyBodyGyroJerkMagMEAN" -0.988960668767123
18 "WALKING" "fBodyBodyGyroJerkMagMEAN" -0.710596311071429
18 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.744236045090909
18 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.826193160862069
19 "LAYING" "fBodyBodyGyroJerkMagMEAN" -0.981890470361446
19 "SITTING" "fBodyBodyGyroJerkMagMEAN" -0.986727418493151
19 "STANDING" "fBodyBodyGyroJerkMagMEAN" -0.984536610136986
19 "WALKING" "fBodyBodyGyroJerkMagMEAN" -0.262442822846154
19 "WALKING_DOWNSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.0229045295641026
19 "WALKING_UPSTAIRS" "fBodyBodyGyroJerkMagMEAN" -0.4771839145
20 "LAYING" "fBodyBodyGyroJerkMagMEAN" -0.981119820588235
20 "SITTING" "fBodyBodyGyroJerkMagMEAN" -0.976108353787879
